order_id,order_date,customer_id,region,channel,category,product,quantity,unit_price,discount_rate,unit_cost
ORD004576,2024-07-07,C00297,West,Store,Fitness,Yoga Mat,1,32.25,0.2,12.6
ORD004816,2024-07-07,C01891,North,Online,Electronics,Headphones,3,84.6,0.0,49.3
ORD004816,2024-07-07,C01891,North,Online,Home,Storage Box,1,24.74,0.0,9.36
ORD000148,2024-07-08,C00204,East,Online,Beauty,Hair Dryer,1,83.45,0.1,39.0
ORD001083,2024-07-08,C00537,West,Online,Fitness,Yoga Mat,1,28.3,0.05,12.6
ORD001196,2024-07-08,C00148,East,Store,Electronics,Headphones,1,79.95,0.05,49.3
ORD001291,2024-07-08,C00438,East,Online,Electronics,Keyboard,3,68.7,0.3,33.8
ORD001397,2024-07-08,C00783,East,Store,Fitness,Yoga Mat,1,29.73,0.05,12.6
ORD001397,2024-07-08,C00783,East,Store,Fitness,Yoga Mat,3,28.93,0.0,12.6
ORD005425,2024-07-08,C00234,West,Store,Fitness,Yoga Mat,1,29.91,0.05,12.6
ORD005961,2024-07-08,C00524,East,Marketplace,Home,Lamp,1,49.65,0.0,21.12
ORD005961,2024-07-08,C00524,East,Marketplace,Electronics,Headphones,2,85.68,0.0,49.3
ORD000360,2024-07-09,C00123,North,Store,Fitness,Dumbbells,1,71.93,0.1,39.9
ORD000360,2024-07-09,C00123,North,Store,Electronics,Headphones,2,89.43,0.15,49.3
ORD000549,2024-07-09,C00322,South,Online,Fitness,Dumbbells,1,67.62,0.1,39.9
ORD000549,2024-07-09,C00322,South,Online,Fitness,Resistance Bands,2,22.49,0.15,7.48
ORD001624,2024-07-09,C00665,North,Online,Beauty,Hair Dryer,1,76.02,0.0,39.0
ORD002260,2024-07-09,C00495,East,Store,Home,Storage Box,1,25.61,0.0,9.36
ORD002260,2024-07-09,C00495,East,Store,Electronics,Smartwatch,1,218.65,0.0,132.3
ORD003374,2024-07-09,C00455,South,Marketplace,Home,Storage Box,2,23.25,0.0,9.36
ORD003374,2024-07-09,C00455,South,Marketplace,Electronics,Smartwatch,2,201.36,0.05,132.3
ORD003906,2024-07-09,C00356,South,Marketplace,Beauty,Makeup Kit,1,38.43,0.0,14.0
ORD003906,2024-07-09,C00356,South,Marketplace,Home,Coffee Maker,1,96.09,0.2,52.25
ORD005092,2024-07-09,C01356,West,Marketplace,Beauty,Makeup Kit,1,42.16,0.0,14.0
ORD000604,2024-07-10,C00597,West,Online,Fitness,Yoga Mat,2,31.68,0.0,12.6
ORD000604,2024-07-10,C00597,West,Online,Home,Coffee Maker,1,97.1,0.1,52.25
ORD001340,2024-07-10,C00344,North,Store,Electronics,Keyboard,1,63.35,0.1,33.8
ORD001340,2024-07-10,C00344,North,Store,Electronics,Smartwatch,2,207.92,0.0,132.3
ORD002020,2024-07-10,C00653,East,Marketplace,Electronics,Headphones,1,84.95,0.0,49.3
ORD002020,2024-07-10,C00653,East,Marketplace,Fitness,Yoga Mat,1,29.15,0.2,12.6
ORD003612,2024-07-10,C00547,East,Online,Fitness,Dumbbells,1,69.85,0.1,39.9
ORD003612,2024-07-10,C00547,East,Online,Electronics,Smartwatch,2,224.52,0.15,132.3
ORD004216,2024-07-10,C00513,East,Online,Fitness,Dumbbells,1,67.33,0.15,39.9
ORD004216,2024-07-10,C00513,East,Online,Beauty,Makeup Kit,1,39.6,0.15,14.0
ORD005548,2024-07-10,C00176,East,Store,Beauty,Skin Care Set,3,46.6,0.15,16.65
ORD005548,2024-07-10,C00176,East,Store,Home,Lamp,2,49.45,0.1,21.12
ORD000027,2024-07-11,C00411,West,Online,Electronics,Smartwatch,1,218.48,0.0,132.3
ORD000027,2024-07-11,C00411,West,Online,Beauty,Hair Dryer,1,76.29,0.05,39.0
ORD000436,2024-07-11,C00003,North,Online,Electronics,Keyboard,3,69.32,0.1,33.8
ORD000436,2024-07-11,C00003,North,Online,Home,Lamp,1,47.35,0.15,21.12
ORD001517,2024-07-11,C00474,East,Online,Fitness,Yoga Mat,1,28.36,0.0,12.6
ORD001934,2024-07-11,C00417,East,Marketplace,Home,Lamp,1,46.96,0.05,21.12
ORD002538,2024-07-11,C00892,North,Online,Fitness,Yoga Mat,2,31.29,0.0,12.6
ORD003371,2024-07-11,C00136,West,Store,Fitness,Resistance Bands,1,23.25,0.05,7.48
ORD003455,2024-07-11,C00244,North,Store,Fitness,Yoga Mat,2,31.15,0.0,12.6
ORD003455,2024-07-11,C00244,North,Store,Fitness,Dumbbells,1,68.11,0.2,39.9
ORD004090,2024-07-11,C02193,South,Store,Beauty,Makeup Kit,1,39.38,0.05,14.0
ORD000589,2024-07-12,C00880,West,Online,Fitness,Dumbbells,1,69.0,0.05,39.9
ORD000892,2024-07-12,C00457,North,Store,Beauty,Makeup Kit,1,40.41,0.05,14.0
ORD003205,2024-07-12,C01676,South,Online,Home,Lamp,1,49.52,0.1,21.12
ORD003205,2024-07-12,C01676,South,Online,Fitness,Resistance Bands,2,21.13,0.0,7.48
ORD003329,2024-07-12,C00477,South,Store,Fitness,Yoga Mat,3,30.94,0.05,12.6
ORD003329,2024-07-12,C00477,South,Store,Beauty,Makeup Kit,2,43.02,0.15,14.0
ORD003671,2024-07-12,C01767,South,Online,Home,Coffee Maker,2,92.65,0.0,52.25
ORD003809,2024-07-12,C00238,South,Online,Fitness,Yoga Mat,2,31.01,0.3,12.6
ORD003968,2024-07-12,C00880,North,Store,Beauty,Makeup Kit,4,39.89,0.3,14.0
ORD003968,2024-07-12,C00880,North,Store,Beauty,Hair Dryer,1,80.46,0.05,39.0
ORD004547,2024-07-12,C00275,North,Store,Home,Coffee Maker,1,98.83,0.0,52.25
ORD004727,2024-07-12,C00381,West,Online,Fitness,Resistance Bands,1,22.14,0.15,7.48
ORD004727,2024-07-12,C00381,West,Online,Fitness,Resistance Bands,1,21.74,0.0,7.48
ORD004831,2024-07-12,C00571,West,Online,Electronics,Smartwatch,1,213.24,0.0,132.3
ORD004831,2024-07-12,C00571,West,Online,Fitness,Dumbbells,2,74.13,0.15,39.9
ORD005394,2024-07-12,C01905,South,Online,Fitness,Yoga Mat,2,30.25,0.0,12.6
ORD005394,2024-07-12,C01905,South,Online,Electronics,Keyboard,1,63.35,0.05,33.8
ORD005927,2024-07-12,C00489,North,Store,Beauty,Skin Care Set,2,42.45,0.0,16.65
ORD005927,2024-07-12,C00489,North,Store,Beauty,Hair Dryer,1,78.97,0.0,39.0
ORD002559,2024-07-13,C00343,West,Store,Fitness,Yoga Mat,2,31.13,0.0,12.6
ORD002648,2024-07-13,C00727,East,Online,Electronics,Keyboard,1,66.28,0.3,33.8
ORD002648,2024-07-13,C00727,East,Online,Home,Storage Box,1,23.98,0.0,9.36
ORD002740,2024-07-13,C00339,South,Online,Home,Lamp,1,48.31,0.15,21.12
ORD002740,2024-07-13,C00339,South,Online,Beauty,Hair Dryer,4,83.55,0.1,39.0
ORD003727,2024-07-13,C00719,East,Online,Home,Storage Box,1,25.13,0.05,9.36
ORD004985,2024-07-13,C00450,East,Marketplace,Home,Coffee Maker,1,93.68,0.15,52.25
ORD004985,2024-07-13,C00450,East,Marketplace,Beauty,Skin Care Set,2,43.3,0.15,16.65
ORD005509,2024-07-13,C00432,West,Online,Beauty,Makeup Kit,1,38.92,0.15,14.0
ORD005631,2024-07-13,C01960,West,Store,Electronics,Headphones,2,86.33,0.0,49.3
ORD005631,2024-07-13,C01960,West,Store,Fitness,Dumbbells,1,73.16,0.3,39.9
ORD005656,2024-07-13,C00110,East,Online,Home,Coffee Maker,3,94.07,0.05,52.25
ORD005656,2024-07-13,C00110,East,Online,Beauty,Hair Dryer,1,79.09,0.0,39.0
ORD005922,2024-07-13,C00079,North,Store,Home,Storage Box,1,24.93,0.1,9.36
ORD000998,2024-07-14,C00545,South,Store,Fitness,Dumbbells,1,74.15,0.05,39.9
ORD001648,2024-07-14,C00109,North,Online,Beauty,Makeup Kit,2,40.03,0.0,14.0
ORD001648,2024-07-14,C00109,North,Online,Home,Coffee Maker,2,95.2,0.2,52.25
ORD001735,2024-07-14,C01382,North,Store,Beauty,Hair Dryer,4,82.15,0.0,39.0
ORD001735,2024-07-14,C01382,North,Store,Beauty,Makeup Kit,2,39.67,0.0,14.0
ORD002001,2024-07-14,C00548,North,Online,Home,Coffee Maker,1,100.79,0.0,52.25
ORD002231,2024-07-14,C01094,South,Online,Beauty,Makeup Kit,1,39.87,0.05,14.0
ORD002231,2024-07-14,C01094,South,Online,Fitness,Resistance Bands,1,21.49,0.0,7.48
ORD004290,2024-07-14,C00402,South,Online,Home,Storage Box,1,24.47,0.2,9.36
ORD004290,2024-07-14,C00402,South,Online,Electronics,Keyboard,3,64.68,0.2,33.8
ORD004415,2024-07-14,C00463,West,Store,Home,Storage Box,1,24.83,0.05,9.36
ORD004415,2024-07-14,C00463,West,Store,Fitness,Yoga Mat,1,30.56,0.1,12.6
ORD004586,2024-07-14,C00135,East,Online,Electronics,Headphones,2,89.46,0.0,49.3
ORD004586,2024-07-14,C00135,East,Online,Beauty,Skin Care Set,1,48.5,0.0,16.65
ORD005243,2024-07-14,C01646,South,Online,Home,Coffee Maker,1,96.0,0.05,52.25
ORD005243,2024-07-14,C01646,South,Online,Beauty,Makeup Kit,1,41.66,0.15,14.0
ORD005370,2024-07-14,C00408,West,Store,Beauty,Hair Dryer,2,78.12,0.0,39.0
ORD005502,2024-07-14,C01139,South,Online,Fitness,Yoga Mat,2,30.76,0.0,12.6
ORD005637,2024-07-14,C00611,North,Online,Fitness,Dumbbells,2,72.49,0.1,39.9
ORD005637,2024-07-14,C00611,North,Online,Beauty,Hair Dryer,1,77.95,0.0,39.0
ORD005834,2024-07-14,C00585,West,Online,Fitness,Dumbbells,2,70.9,0.0,39.9
ORD005862,2024-07-14,C00182,East,Marketplace,Beauty,Hair Dryer,2,74.83,0.05,39.0
ORD005862,2024-07-14,C00182,East,Marketplace,Electronics,Keyboard,1,66.6,0.2,33.8
ORD000126,2024-07-15,C01717,East,Store,Beauty,Makeup Kit,2,39.36,0.0,14.0
ORD000126,2024-07-15,C01717,East,Store,Beauty,Makeup Kit,1,40.37,0.05,14.0
ORD000501,2024-07-15,C01121,West,Online,Home,Storage Box,2,22.67,0.1,9.36
ORD001238,2024-07-15,C00581,West,Store,Beauty,Hair Dryer,1,80.21,0.0,39.0
ORD001587,2024-07-15,C00253,East,Online,Beauty,Makeup Kit,2,40.23,0.1,14.0
ORD001587,2024-07-15,C00253,East,Online,Fitness,Yoga Mat,1,29.79,0.2,12.6
ORD002280,2024-07-15,C00653,West,Marketplace,Fitness,Yoga Mat,1,29.52,0.0,12.6
ORD002280,2024-07-15,C00653,West,Marketplace,Electronics,Keyboard,2,65.47,0.1,33.8
ORD003204,2024-07-15,C00213,East,Online,Electronics,Headphones,1,90.3,0.1,49.3
ORD003204,2024-07-15,C00213,East,Online,Electronics,Keyboard,2,66.18,0.15,33.8
ORD003943,2024-07-15,C00247,West,Store,Home,Lamp,1,46.95,0.0,21.12
ORD003943,2024-07-15,C00247,West,Store,Home,Coffee Maker,1,102.51,0.1,52.25
ORD005593,2024-07-15,C02116,South,Online,Fitness,Yoga Mat,1,31.28,0.05,12.6
ORD000594,2024-07-16,C00124,West,Online,Electronics,Keyboard,1,67.91,0.15,33.8
ORD001717,2024-07-16,C00433,North,Online,Fitness,Resistance Bands,1,21.18,0.05,7.48
ORD002271,2024-07-16,C00284,West,Online,Fitness,Resistance Bands,2,22.52,0.05,7.48
ORD002422,2024-07-16,C01904,West,Online,Fitness,Yoga Mat,1,32.22,0.0,12.6
ORD003347,2024-07-16,C00788,North,Online,Beauty,Skin Care Set,2,47.9,0.15,16.65
ORD003347,2024-07-16,C00788,North,Online,Fitness,Yoga Mat,2,31.29,0.0,12.6
ORD003690,2024-07-16,C00091,West,Marketplace,Fitness,Dumbbells,1,73.11,0.15,39.9
ORD005128,2024-07-16,C01194,South,Online,Beauty,Makeup Kit,1,40.12,0.05,14.0
ORD005128,2024-07-16,C01194,South,Online,Electronics,Smartwatch,3,199.34,0.1,132.3
ORD005278,2024-07-16,C00397,West,Marketplace,Fitness,Resistance Bands,1,23.2,0.0,7.48
ORD005278,2024-07-16,C00397,West,Marketplace,Fitness,Resistance Bands,1,22.26,0.05,7.48
ORD005294,2024-07-16,C00640,West,Online,Fitness,Yoga Mat,1,30.57,0.05,12.6
ORD005294,2024-07-16,C00640,West,Online,Home,Storage Box,1,25.79,0.15,9.36
ORD005330,2024-07-16,C00388,South,Marketplace,Fitness,Resistance Bands,1,22.2,0.15,7.48
ORD005330,2024-07-16,C00388,South,Marketplace,Home,Coffee Maker,1,92.71,0.0,52.25
ORD000319,2024-07-17,C01609,South,Online,Fitness,Dumbbells,1,71.37,0.05,39.9
ORD000779,2024-07-17,C00364,West,Online,Home,Storage Box,2,24.71,0.0,9.36
ORD000779,2024-07-17,C00364,West,Online,Fitness,Yoga Mat,3,31.19,0.05,12.6
ORD001894,2024-07-17,C00400,South,Marketplace,Beauty,Skin Care Set,1,43.01,0.05,16.65
ORD002463,2024-07-17,C00123,North,Store,Fitness,Dumbbells,2,68.0,0.15,39.9
ORD002463,2024-07-17,C00123,North,Store,Beauty,Skin Care Set,3,46.78,0.3,16.65
ORD003796,2024-07-17,C01438,East,Store,Beauty,Skin Care Set,1,47.57,0.1,16.65
ORD003796,2024-07-17,C01438,East,Store,Home,Lamp,2,49.15,0.2,21.12
ORD004535,2024-07-17,C00327,West,Online,Electronics,Smartwatch,1,202.22,0.2,132.3
ORD004535,2024-07-17,C00327,West,Online,Beauty,Makeup Kit,2,38.92,0.0,14.0
ORD004582,2024-07-17,C00408,North,Store,Beauty,Skin Care Set,2,44.51,0.0,16.65
ORD004582,2024-07-17,C00408,North,Store,Fitness,Resistance Bands,1,22.15,0.0,7.48
ORD005657,2024-07-17,C00647,West,Online,Fitness,Dumbbells,2,74.67,0.05,39.9
ORD005657,2024-07-17,C00647,West,Online,Home,Lamp,1,48.45,0.0,21.12
ORD000530,2024-07-18,C01814,West,Online,Home,Storage Box,1,23.83,0.2,9.36
ORD002095,2024-07-18,C00516,North,Online,Fitness,Resistance Bands,2,21.93,0.1,7.48
ORD004363,2024-07-18,C00610,East,Online,Beauty,Hair Dryer,1,81.87,0.1,39.0
ORD004363,2024-07-18,C00610,East,Online,Home,Lamp,1,46.75,0.05,21.12
ORD004511,2024-07-18,C01660,South,Online,Fitness,Dumbbells,2,72.69,0.05,39.9
ORD004614,2024-07-18,C00363,South,Marketplace,Electronics,Smartwatch,3,225.8,0.05,132.3
ORD004921,2024-07-18,C00494,East,Online,Electronics,Smartwatch,2,204.86,0.05,132.3
ORD004926,2024-07-18,C00490,East,Online,Electronics,Headphones,1,80.02,0.0,49.3
ORD004926,2024-07-18,C00490,East,Online,Fitness,Dumbbells,1,68.76,0.1,39.9
ORD005963,2024-07-18,C00655,East,Store,Fitness,Yoga Mat,1,31.72,0.0,12.6
ORD005963,2024-07-18,C00655,East,Store,Electronics,Smartwatch,2,204.47,0.0,132.3
ORD001317,2024-07-19,C00032,North,Online,Home,Coffee Maker,1,93.2,0.0,52.25
ORD001710,2024-07-19,C00132,East,Store,Electronics,Keyboard,4,65.89,0.05,33.8
ORD001710,2024-07-19,C00132,East,Store,Home,Storage Box,2,23.99,0.0,9.36
ORD002879,2024-07-19,C00657,South,Store,Beauty,Skin Care Set,1,44.78,0.1,16.65
ORD002879,2024-07-19,C00657,South,Store,Home,Storage Box,1,24.31,0.0,9.36
ORD003063,2024-07-19,C01716,South,Store,Home,Coffee Maker,1,96.77,0.1,52.25
ORD003063,2024-07-19,C01716,South,Store,Fitness,Dumbbells,1,72.64,0.0,39.9
ORD004572,2024-07-19,C00283,South,Marketplace,Beauty,Makeup Kit,2,40.98,0.1,14.0
ORD005766,2024-07-19,C02062,East,Store,Fitness,Resistance Bands,1,22.58,0.0,7.48
ORD005766,2024-07-19,C02062,East,Store,Beauty,Makeup Kit,3,39.45,0.15,14.0
ORD005910,2024-07-19,C00084,East,Online,Home,Coffee Maker,1,99.92,0.2,52.25
ORD005992,2024-07-19,C00497,North,Store,Fitness,Resistance Bands,2,20.73,0.15,7.48
ORD005992,2024-07-19,C00497,North,Store,Beauty,Hair Dryer,1,76.16,0.0,39.0
ORD000808,2024-07-20,C00206,South,Online,Home,Coffee Maker,1,90.65,0.1,52.25
ORD000808,2024-07-20,C00206,South,Online,Fitness,Resistance Bands,1,22.42,0.05,7.48
ORD001512,2024-07-20,C00103,North,Marketplace,Electronics,Smartwatch,3,226.63,0.3,132.3
ORD001876,2024-07-20,C00341,East,Store,Electronics,Smartwatch,2,202.61,0.05,132.3
ORD001876,2024-07-20,C00341,East,Store,Home,Lamp,1,47.5,0.15,21.12
ORD002438,2024-07-20,C00105,North,Online,Fitness,Resistance Bands,1,22.25,0.0,7.48
ORD002438,2024-07-20,C00105,North,Online,Home,Coffee Maker,2,96.96,0.0,52.25
ORD002826,2024-07-20,C00403,West,Store,Home,Coffee Maker,2,91.48,0.0,52.25
ORD003331,2024-07-20,C00514,South,Online,Electronics,Headphones,1,82.96,0.15,49.3
ORD003760,2024-07-20,C01935,North,Store,Electronics,Smartwatch,1,210.1,0.0,132.3
ORD003760,2024-07-20,C01935,North,Store,Home,Storage Box,1,23.07,0.05,9.36
ORD005586,2024-07-20,C01300,South,Store,Home,Coffee Maker,1,98.67,0.0,52.25
ORD005791,2024-07-20,C00265,West,Online,Home,Storage Box,2,25.06,0.0,9.36
ORD005791,2024-07-20,C00265,West,Online,Electronics,Keyboard,2,63.25,0.05,33.8
ORD005797,2024-07-20,C00301,East,Online,Fitness,Resistance Bands,1,21.45,0.0,7.48
ORD000694,2024-07-21,C00757,West,Store,Fitness,Resistance Bands,2,21.69,0.05,7.48
ORD001731,2024-07-21,C01184,East,Online,Fitness,Yoga Mat,1,29.55,0.05,12.6
ORD001731,2024-07-21,C01184,East,Online,Fitness,Resistance Bands,1,21.33,0.0,7.48
ORD002222,2024-07-21,C00009,South,Store,Home,Storage Box,1,24.69,0.0,9.36
ORD002222,2024-07-21,C00009,South,Store,Home,Storage Box,1,24.24,0.0,9.36
ORD003048,2024-07-21,C00193,West,Online,Electronics,Smartwatch,1,216.63,0.0,132.3
ORD003821,2024-07-21,C02018,North,Online,Electronics,Keyboard,1,62.64,0.0,33.8
ORD005491,2024-07-21,C00393,East,Online,Home,Lamp,1,47.17,0.1,21.12
ORD005491,2024-07-21,C00393,East,Online,Beauty,Skin Care Set,1,45.22,0.1,16.65
ORD005515,2024-07-21,C01826,South,Store,Electronics,Keyboard,2,66.26,0.2,33.8
ORD005515,2024-07-21,C01826,South,Store,Fitness,Yoga Mat,3,28.99,0.1,12.6
ORD001545,2024-07-22,C00457,West,Online,Fitness,Yoga Mat,2,30.94,0.0,12.6
ORD001545,2024-07-22,C00457,West,Online,Fitness,Dumbbells,1,70.31,0.05,39.9
ORD002704,2024-07-22,C00278,East,Store,Fitness,Yoga Mat,4,30.4,0.1,12.6
ORD002704,2024-07-22,C00278,East,Store,Electronics,Smartwatch,2,201.71,0.0,132.3
ORD004137,2024-07-22,C00762,North,Marketplace,Fitness,Dumbbells,3,75.3,0.1,39.9
ORD004137,2024-07-22,C00762,North,Marketplace,Fitness,Yoga Mat,1,28.56,0.1,12.6
ORD005235,2024-07-22,C00795,North,Online,Beauty,Makeup Kit,1,41.96,0.05,14.0
ORD005235,2024-07-22,C00795,North,Online,Home,Storage Box,1,24.37,0.05,9.36
ORD000053,2024-07-23,C01272,North,Online,Electronics,Headphones,1,87.96,0.0,49.3
ORD004233,2024-07-23,C00639,East,Online,Home,Coffee Maker,3,91.6,0.05,52.25
ORD004233,2024-07-23,C00639,East,Online,Beauty,Skin Care Set,1,46.61,0.05,16.65
ORD004846,2024-07-23,C00502,West,Online,Electronics,Keyboard,4,62.04,0.15,33.8
ORD000260,2024-07-24,C00162,West,Online,Home,Storage Box,1,25.62,0.0,9.36
ORD000260,2024-07-24,C00162,West,Online,Fitness,Resistance Bands,2,22.35,0.2,7.48
ORD000881,2024-07-24,C00440,South,Online,Beauty,Makeup Kit,1,40.51,0.15,14.0
ORD001062,2024-07-24,C00022,East,Store,Electronics,Headphones,1,82.12,0.0,49.3
ORD001519,2024-07-24,C00187,North,Store,Home,Lamp,1,47.82,0.05,21.12
ORD002908,2024-07-24,C01553,North,Online,Fitness,Yoga Mat,2,29.17,0.0,12.6
ORD002908,2024-07-24,C01553,North,Online,Home,Lamp,1,50.88,0.0,21.12
ORD004015,2024-07-24,C00543,South,Store,Fitness,Yoga Mat,4,30.07,0.15,12.6
ORD004015,2024-07-24,C00543,South,Store,Beauty,Hair Dryer,1,81.07,0.05,39.0
ORD004178,2024-07-24,C01147,West,Online,Home,Storage Box,1,25.28,0.15,9.36
ORD004487,2024-07-24,C00182,South,Store,Fitness,Dumbbells,1,73.96,0.15,39.9
ORD004487,2024-07-24,C00182,South,Store,Home,Storage Box,3,24.84,0.0,9.36
ORD000073,2024-07-25,C01884,East,Online,Fitness,Dumbbells,1,69.46,0.15,39.9
ORD000346,2024-07-25,C00377,North,Store,Electronics,Headphones,1,89.83,0.1,49.3
ORD000376,2024-07-25,C00114,West,Store,Electronics,Smartwatch,1,205.97,0.1,132.3
ORD002521,2024-07-25,C00146,North,Store,Beauty,Skin Care Set,1,48.12,0.3,16.65
ORD002521,2024-07-25,C00146,North,Store,Home,Lamp,1,51.57,0.0,21.12
ORD003050,2024-07-25,C00287,West,Online,Fitness,Resistance Bands,1,21.13,0.05,7.48
ORD003840,2024-07-25,C00146,East,Online,Fitness,Yoga Mat,1,29.17,0.1,12.6
ORD003840,2024-07-25,C00146,East,Online,Electronics,Smartwatch,1,215.61,0.1,132.3
ORD004258,2024-07-25,C00694,South,Store,Home,Storage Box,1,22.62,0.05,9.36
ORD005529,2024-07-25,C00583,East,Online,Beauty,Hair Dryer,2,76.74,0.0,39.0
ORD005529,2024-07-25,C00583,East,Online,Fitness,Yoga Mat,1,28.79,0.0,12.6
ORD001221,2024-07-26,C00216,North,Store,Electronics,Headphones,2,89.12,0.2,49.3
ORD001272,2024-07-26,C00144,North,Store,Fitness,Resistance Bands,1,22.6,0.0,7.48
ORD001272,2024-07-26,C00144,North,Store,Beauty,Hair Dryer,1,76.34,0.2,39.0
ORD001725,2024-07-26,C00114,North,Store,Fitness,Resistance Bands,2,20.81,0.05,7.48
ORD001725,2024-07-26,C00114,North,Store,Home,Coffee Maker,2,96.79,0.2,52.25
ORD001778,2024-07-26,C01749,East,Online,Home,Lamp,2,50.56,0.3,21.12
ORD001778,2024-07-26,C01749,East,Online,Home,Lamp,1,50.46,0.0,21.12
ORD002937,2024-07-26,C00326,North,Online,Home,Storage Box,2,22.96,0.1,9.36
ORD002937,2024-07-26,C00326,North,Online,Electronics,Smartwatch,2,224.11,0.1,132.3
ORD004601,2024-07-26,C00523,West,Store,Beauty,Skin Care Set,2,45.52,0.1,16.65
ORD004601,2024-07-26,C00523,West,Store,Electronics,Headphones,3,82.75,0.0,49.3
ORD005137,2024-07-26,C01519,North,Store,Fitness,Dumbbells,1,73.23,0.15,39.9
ORD005137,2024-07-26,C01519,North,Store,Electronics,Headphones,1,80.17,0.05,49.3
ORD005793,2024-07-26,C00421,East,Marketplace,Home,Lamp,1,46.29,0.05,21.12
ORD000953,2024-07-27,C00134,West,Online,Beauty,Makeup Kit,2,40.06,0.05,14.0
ORD001111,2024-07-27,C00308,North,Store,Beauty,Makeup Kit,3,37.71,0.15,14.0
ORD001111,2024-07-27,C00308,North,Store,Beauty,Makeup Kit,2,43.05,0.0,14.0
ORD001336,2024-07-27,C01142,North,Online,Home,Lamp,1,47.44,0.1,21.12
ORD001336,2024-07-27,C01142,North,Online,Electronics,Keyboard,3,61.46,0.05,33.8
ORD001396,2024-07-27,C00174,West,Online,Fitness,Resistance Bands,1,21.61,0.0,7.48
ORD001396,2024-07-27,C00174,West,Online,Home,Storage Box,1,24.81,0.15,9.36
ORD001782,2024-07-27,C00023,South,Online,Fitness,Resistance Bands,1,21.4,0.3,7.48
ORD002577,2024-07-27,C00656,West,Online,Beauty,Skin Care Set,1,43.09,0.0,16.65
ORD003027,2024-07-27,C00579,North,Online,Electronics,Headphones,1,80.11,0.0,49.3
ORD003850,2024-07-27,C00536,West,Online,Beauty,Skin Care Set,1,48.31,0.05,16.65
ORD004475,2024-07-27,C00572,North,Online,Beauty,Makeup Kit,2,37.89,0.05,14.0
ORD004905,2024-07-27,C00255,North,Online,Electronics,Keyboard,2,69.55,0.0,33.8
ORD004905,2024-07-27,C00255,North,Online,Beauty,Skin Care Set,2,45.47,0.05,16.65
ORD005947,2024-07-27,C00980,East,Marketplace,Beauty,Makeup Kit,2,42.18,0.0,14.0
ORD005947,2024-07-27,C00980,East,Marketplace,Fitness,Resistance Bands,1,23.74,0.3,7.48
ORD000269,2024-07-28,C01980,East,Online,Beauty,Skin Care Set,3,47.44,0.0,16.65
ORD000640,2024-07-28,C00653,North,Store,Fitness,Resistance Bands,1,20.92,0.15,7.48
ORD000640,2024-07-28,C00653,North,Store,Fitness,Resistance Bands,1,20.69,0.05,7.48
ORD001106,2024-07-28,C00781,North,Online,Electronics,Headphones,3,83.57,0.2,49.3
ORD005392,2024-07-28,C00689,North,Store,Electronics,Keyboard,4,62.08,0.0,33.8
ORD005392,2024-07-28,C00689,North,Store,Fitness,Dumbbells,2,73.32,0.15,39.9
ORD001103,2024-07-29,C00686,North,Online,Home,Storage Box,2,23.17,0.05,9.36
ORD001555,2024-07-29,C00788,South,Store,Beauty,Makeup Kit,1,41.39,0.1,14.0
ORD002137,2024-07-29,C00089,East,Store,Home,Storage Box,1,25.83,0.0,9.36
ORD002771,2024-07-29,C00495,North,Store,Fitness,Yoga Mat,4,29.82,0.05,12.6
ORD003380,2024-07-29,C00591,West,Online,Beauty,Hair Dryer,2,78.28,0.0,39.0
ORD003380,2024-07-29,C00591,West,Online,Beauty,Skin Care Set,3,47.06,0.0,16.65
ORD003457,2024-07-29,C00397,North,Store,Home,Storage Box,1,24.7,0.0,9.36
ORD003753,2024-07-29,C00591,South,Store,Home,Coffee Maker,3,98.91,0.1,52.25
ORD003806,2024-07-29,C00542,West,Online,Home,Storage Box,1,23.66,0.0,9.36
ORD005929,2024-07-29,C01498,South,Marketplace,Home,Storage Box,1,25.79,0.2,9.36
ORD001167,2024-07-30,C01905,North,Online,Electronics,Smartwatch,1,224.34,0.1,132.3
ORD001167,2024-07-30,C01905,North,Online,Home,Storage Box,2,22.84,0.0,9.36
ORD001354,2024-07-30,C00235,South,Online,Fitness,Resistance Bands,1,22.41,0.05,7.48
ORD001354,2024-07-30,C00235,South,Online,Home,Lamp,1,51.69,0.0,21.12
ORD002533,2024-07-30,C00139,North,Online,Home,Lamp,1,47.22,0.3,21.12
ORD003197,2024-07-30,C00196,South,Online,Electronics,Smartwatch,2,201.36,0.0,132.3
ORD003197,2024-07-30,C00196,South,Online,Fitness,Resistance Bands,2,21.51,0.05,7.48
ORD003299,2024-07-30,C01682,North,Online,Fitness,Resistance Bands,1,22.13,0.0,7.48
ORD003299,2024-07-30,C01682,North,Online,Electronics,Smartwatch,1,200.88,0.0,132.3
